# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_missense_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
nfnB	NHFMJM_07245	NHFMJM_07245	protein_coding	0	0	0	1	0	0	0	0	0	0	1
nhaA	NHFMJM_07200	NHFMJM_07200	protein_coding	0	0	1	1	0	0	1	0	0	0	1
nicC	NHFMJM_17540	NHFMJM_17540	protein_coding	0	0	0	1	0	0	0	0	0	0	1
nirB	NHFMJM_09155	NHFMJM_09155	protein_coding	0	0	0	4	2	0	0	0	0	0	2
nirD	NHFMJM_09150	NHFMJM_09150	protein_coding	0	0	0	2	2	0	0	0	0	0	0
nirD	NHFMJM_23425	NHFMJM_23425	protein_coding	0	0	0	1	1	0	0	0	0	0	0
nit2	NHFMJM_10770	NHFMJM_10770	protein_coding	0	0	0	1	1	0	0	0	0	0	0
nlpA	NHFMJM_01560	NHFMJM_01560	protein_coding	0	0	0	1	1	0	0	0	0	0	0
nlpA	NHFMJM_01880	NHFMJM_01880	protein_coding	0	0	0	1	0	0	0	0	0	0	1
nlpD	NHFMJM_20965	NHFMJM_20965	protein_coding	0	0	0	1	0	0	0	0	0	0	1
nlpD	NHFMJM_21060	NHFMJM_21060	protein_coding	0	0	1	0	0	0	1	0	0	0	0
norV	NHFMJM_08635	NHFMJM_08635	protein_coding	0	0	0	1	1	0	0	0	0	0	0
nrdR	NHFMJM_21310	NHFMJM_21310	protein_coding	0	0	0	1	1	0	0	0	0	0	0
ntrB	NHFMJM_09165	NHFMJM_09165	protein_coding	0	0	0	2	0	0	0	0	0	0	2
ntrY	NHFMJM_13085	NHFMJM_13085	protein_coding	0	1	0	0	0	0	0	0	0	1	0
nuoA	NHFMJM_06645	NHFMJM_06645	protein_coding	0	0	0	2	0	0	0	0	0	0	2
nuoB	NHFMJM_06640	NHFMJM_06640	protein_coding	0	0	0	2	0	0	0	0	0	0	2
nuoC	NHFMJM_06635	NHFMJM_06635	protein_coding	0	0	0	2	0	0	0	0	0	0	2
nuoD	NHFMJM_06630	NHFMJM_06630	protein_coding	0	0	0	2	0	0	0	0	0	0	2
nuoE	NHFMJM_06625	NHFMJM_06625	protein_coding	0	0	0	2	0	0	0	0	0	0	2
nuoF	NHFMJM_06620	NHFMJM_06620	protein_coding	0	0	0	2	0	0	0	0	0	0	2
nuoG	NHFMJM_06615	NHFMJM_06615	protein_coding	0	0	0	1	0	0	0	0	0	0	1
nupO	NHFMJM_19305	NHFMJM_19305	protein_coding	0	0	1	0	0	0	1	0	0	0	0
nupP	NHFMJM_19310	NHFMJM_19310	protein_coding	0	0	0	1	0	0	0	0	0	0	1
nupQ	NHFMJM_19315	NHFMJM_19315	protein_coding	0	0	0	1	0	0	0	0	0	0	1
nusA	NHFMJM_02450	NHFMJM_02450	protein_coding	0	0	1	1	0	0	1	0	0	0	1
oCDMu	NHFMJM_15775	NHFMJM_15775	protein_coding	0	0	0	1	1	0	0	0	0	0	0
oLE1	NHFMJM_07580	NHFMJM_07580	protein_coding	0	0	0	1	1	0	0	0	0	0	0
ompA	NHFMJM_10755	NHFMJM_10755	protein_coding	0	0	0	2	1	0	0	0	0	0	1
ompC	NHFMJM_09995	NHFMJM_09995	protein_coding	0	0	0	1	1	0	0	0	0	0	0
ompC	NHFMJM_11930	NHFMJM_11930	protein_coding	0	0	0	1	1	0	0	0	0	0	0
ompC	NHFMJM_17410	NHFMJM_17410	protein_coding	0	0	1	0	0	0	1	0	0	0	0
ompC	NHFMJM_18630	NHFMJM_18630	protein_coding	0	0	0	1	1	0	0	0	0	0	0
ompC	NHFMJM_19660	NHFMJM_19660	protein_coding	0	0	0	1	1	0	0	0	0	0	0
ompC	NHFMJM_20230	NHFMJM_20230	protein_coding	0	0	0	2	1	0	0	0	0	0	1
ompC	NHFMJM_23430	NHFMJM_23430	protein_coding	0	0	1	0	0	0	1	0	0	0	0
ompR	NHFMJM_05845	NHFMJM_05845	protein_coding	0	0	0	1	1	0	0	0	0	0	0
ompR	NHFMJM_08995	NHFMJM_08995	protein_coding	0	0	0	1	1	0	0	0	0	0	0
ompR	NHFMJM_09460	NHFMJM_09460	protein_coding	0	0	0	1	0	0	0	0	0	0	1
ompR	NHFMJM_11550	NHFMJM_11550	protein_coding	0	0	0	1	1	0	0	0	0	0	0
ompR	NHFMJM_13680	NHFMJM_13680	protein_coding	0	0	0	1	1	0	0	0	0	0	0
ompR	NHFMJM_13820	NHFMJM_13820	protein_coding	0	0	0	1	0	0	0	0	0	0	1
ompR	NHFMJM_14315	NHFMJM_14315	protein_coding	0	0	0	1	0	0	0	0	0	0	1
ompR	NHFMJM_16560	NHFMJM_16560	protein_coding	0	0	0	1	0	0	0	0	0	0	1
ompR	NHFMJM_16565	NHFMJM_16565	protein_coding	0	0	0	1	0	0	0	0	0	0	1
ompR	NHFMJM_16660	NHFMJM_16660	protein_coding	0	0	0	1	0	0	0	0	0	0	1
ompR	NHFMJM_24615	NHFMJM_24615	protein_coding	0	0	0	1	1	0	0	0	0	0	0
ompW	NHFMJM_09955	NHFMJM_09955	protein_coding	0	0	0	1	0	0	0	0	0	0	1
oppA	NHFMJM_02495	NHFMJM_02495	protein_coding	0	0	0	1	1	0	0	0	0	0	0
osmY	NHFMJM_14565	NHFMJM_14565	protein_coding	0	0	0	1	0	0	0	0	0	0	1
oxdD	NHFMJM_24020	NHFMJM_24020	protein_coding	0	0	0	1	1	0	0	0	0	0	0
pAS	NHFMJM_07175	NHFMJM_07175	protein_coding	0	0	0	1	0	0	0	0	0	0	1
pAS	NHFMJM_14735	NHFMJM_14735	protein_coding	0	0	0	1	0	0	0	0	0	0	1
pAS	NHFMJM_22085	NHFMJM_22085	protein_coding	0	0	0	2	1	0	0	0	0	0	1
pAS	NHFMJM_24935	NHFMJM_24935	protein_coding	0	1	0	0	0	0	0	0	0	1	0
paaI	NHFMJM_10885	NHFMJM_10885	protein_coding	0	0	0	1	1	0	0	0	0	0	0
paaI	NHFMJM_11480	NHFMJM_11480	protein_coding	0	0	0	1	0	0	0	0	0	0	1
paaJ	NHFMJM_02850	NHFMJM_02850	protein_coding	0	0	0	1	0	0	0	0	0	0	1
paaJ	NHFMJM_05140	NHFMJM_05140	protein_coding	0	0	0	1	0	0	0	0	0	0	1
paaJ	NHFMJM_05205	NHFMJM_05205	protein_coding	0	0	0	1	0	0	0	0	0	0	1
paaJ	NHFMJM_11190	NHFMJM_11190	protein_coding	0	0	0	1	1	0	0	0	0	0	0
paaJ	NHFMJM_18305	NHFMJM_18305	protein_coding	0	0	1	1	0	0	1	0	0	0	1
paaN	NHFMJM_11515	NHFMJM_11515	protein_coding	0	0	0	1	1	0	0	0	0	0	0
pabA	NHFMJM_14295	NHFMJM_14295	protein_coding	0	0	0	1	1	0	0	0	0	0	0
pabB	NHFMJM_17375	NHFMJM_17375	protein_coding	0	0	0	1	1	0	0	0	0	0	0
paiB	NHFMJM_20970	NHFMJM_20970	protein_coding	0	0	0	1	0	0	0	0	0	0	1
pal	NHFMJM_03920	NHFMJM_03920	protein_coding	0	0	0	1	0	0	0	0	0	0	1
panC	NHFMJM_17355	NHFMJM_17355	protein_coding	0	0	0	1	1	0	0	0	0	0	0
panD	NHFMJM_17405	NHFMJM_17405	protein_coding	0	0	0	1	0	0	0	0	0	0	1
panE	NHFMJM_16350	NHFMJM_16350	protein_coding	0	0	0	1	0	0	0	0	0	0	1
parC	NHFMJM_06110	NHFMJM_06110	protein_coding	0	0	0	1	0	0	0	0	0	0	1
pbpC	NHFMJM_07255	NHFMJM_07255	protein_coding	0	0	0	1	0	0	0	0	0	0	1
pbuX	NHFMJM_16630	NHFMJM_16630	protein_coding	0	0	0	1	1	0	0	0	0	0	0
pbuX	NHFMJM_21680	NHFMJM_21680	protein_coding	0	0	0	2	1	0	0	0	0	0	1
pccA	NHFMJM_02815	NHFMJM_02815	protein_coding	0	0	0	1	0	0	0	0	0	0	1
pccA	NHFMJM_09270	NHFMJM_09270	protein_coding	0	0	0	1	1	0	0	0	0	0	0
pccA	NHFMJM_09635	NHFMJM_09635	protein_coding	0	0	0	1	0	0	0	0	0	0	1
pcm	NHFMJM_00130	NHFMJM_00130	protein_coding	0	1	0	0	0	0	0	0	0	1	0
pcm	NHFMJM_21055	NHFMJM_21055	protein_coding	0	0	0	1	1	0	0	0	0	0	0
pdxI	NHFMJM_02670	NHFMJM_02670	protein_coding	0	0	0	1	0	0	0	0	0	0	1
pepCK	NHFMJM_11380	NHFMJM_11380	protein_coding	0	0	0	1	0	0	0	0	0	0	1
pgi	NHFMJM_08570	NHFMJM_08570	protein_coding	0	0	0	1	1	0	0	0	0	0	0
pgk	NHFMJM_10670	NHFMJM_10670	protein_coding	0	0	0	1	1	0	0	0	0	0	0
pgpA	NHFMJM_14240	NHFMJM_14240	protein_coding	0	0	0	1	1	0	0	0	0	0	0
phaD	NHFMJM_05020	NHFMJM_05020	protein_coding	0	0	0	1	0	0	0	0	0	0	1
phaR	NHFMJM_02610	NHFMJM_02610	protein_coding	0	0	0	1	1	0	0	0	0	0	0
phaZ	NHFMJM_25540	NHFMJM_25540	protein_coding	0	0	0	1	0	0	0	0	0	0	1
phd	NHFMJM_25145	NHFMJM_25145	protein_coding	0	0	0	1	1	0	0	0	0	0	0
pheT	NHFMJM_22260	NHFMJM_22260	protein_coding	0	0	0	1	1	0	0	0	0	0	0
phnA	NHFMJM_00285	NHFMJM_00285	protein_coding	0	0	0	2	0	0	0	0	0	0	2
phnB	NHFMJM_06510	NHFMJM_06510	protein_coding	0	0	0	1	1	0	0	0	0	0	0
phnK	NHFMJM_25265	NHFMJM_25265	protein_coding	0	0	0	1	1	0	0	0	0	0	0
phoD	NHFMJM_21040	NHFMJM_21040	protein_coding	0	0	0	1	0	0	0	0	0	0	1
phoE	NHFMJM_15230	NHFMJM_15230	protein_coding	0	0	0	1	1	0	0	0	0	0	0
phrB	NHFMJM_19235	NHFMJM_19235	protein_coding	0	0	0	1	1	0	0	0	0	0	0
phtD	NHFMJM_18605	NHFMJM_18605	protein_coding	0	0	0	1	1	0	0	0	0	0	0
phuW	NHFMJM_14740	NHFMJM_14740	protein_coding	0	0	0	1	1	0	0	0	0	0	0
pilF	NHFMJM_08335	NHFMJM_08335	protein_coding	0	0	0	1	1	0	0	0	0	0	0
pilO	NHFMJM_08610	NHFMJM_08610	protein_coding	0	0	0	2	2	0	0	0	0	0	0
pilP	NHFMJM_08605	NHFMJM_08605	protein_coding	0	0	0	2	2	0	0	0	0	0	0
pilQ	NHFMJM_08600	NHFMJM_08600	protein_coding	0	0	1	1	1	0	1	0	0	0	0
pilZ	NHFMJM_03945	NHFMJM_03945	protein_coding	0	0	0	1	1	0	0	0	0	0	0
pimC	NHFMJM_18310	NHFMJM_18310	protein_coding	0	0	0	2	0	0	0	0	0	0	2
pimD	NHFMJM_18315	NHFMJM_18315	protein_coding	0	0	0	2	0	0	0	0	0	0	2
piuB	NHFMJM_04000	NHFMJM_04000	protein_coding	0	0	0	3	1	0	0	0	0	0	2
pldA	NHFMJM_13295	NHFMJM_13295	protein_coding	0	0	0	1	0	0	0	0	0	0	1
pleD	NHFMJM_02290	NHFMJM_02290	protein_coding	0	0	0	2	0	0	0	0	0	0	2
pleD	NHFMJM_22335	NHFMJM_22335	protein_coding	0	0	1	1	1	0	1	0	0	0	0
plsX	NHFMJM_07105	NHFMJM_07105	protein_coding	0	0	0	1	1	0	0	0	0	0	0
plsY	NHFMJM_02660	NHFMJM_02660	protein_coding	0	0	0	1	0	0	0	0	0	0	1
pncA	NHFMJM_17520	NHFMJM_17520	protein_coding	1	0	0	0	0	0	0	0	1	0	0
pnp	NHFMJM_06670	NHFMJM_06670	protein_coding	0	0	0	2	2	0	0	0	0	0	0
polA	NHFMJM_07345	NHFMJM_07345	protein_coding	0	0	1	1	1	0	1	0	0	0	0
polC	NHFMJM_11420	NHFMJM_11420	protein_coding	0	0	0	1	1	0	0	0	0	0	0
ppc	NHFMJM_19835	NHFMJM_19835	protein_coding	0	0	0	1	0	0	0	0	0	0	1
ppnN	NHFMJM_04995	NHFMJM_04995	protein_coding	0	0	0	1	1	0	0	0	0	0	0
ppnP	NHFMJM_04865	NHFMJM_04865	protein_coding	0	0	0	1	0	0	0	0	0	0	1
ppsA	NHFMJM_06010	NHFMJM_06010	protein_coding	0	0	0	2	0	0	0	0	0	0	2
ppsA	NHFMJM_08090	NHFMJM_08090	protein_coding	0	0	0	4	1	0	0	0	0	0	3
ppsR	NHFMJM_06015	NHFMJM_06015	protein_coding	0	0	0	2	2	0	0	0	0	0	0
preA	NHFMJM_10495	NHFMJM_10495	protein_coding	0	0	0	1	1	0	0	0	0	0	0
prfA	NHFMJM_08085	NHFMJM_08085	protein_coding	0	0	1	2	0	0	1	0	0	0	2
prfB	NHFMJM_21005	NHFMJM_21005	protein_coding	0	0	0	1	0	0	0	0	0	0	1
priA	NHFMJM_13340	NHFMJM_13340	protein_coding	0	0	0	2	1	0	0	0	0	0	1
prmC	NHFMJM_08100	NHFMJM_08100	protein_coding	0	0	0	4	1	0	0	0	0	0	3
proA	NHFMJM_24255	NHFMJM_24255	protein_coding	0	0	0	2	1	0	0	0	0	0	1
proB	NHFMJM_08135	NHFMJM_08135	protein_coding	0	0	0	1	1	0	0	0	0	0	0
proC	NHFMJM_14370	NHFMJM_14370	protein_coding	0	0	0	1	1	0	0	0	0	0	0
proS	NHFMJM_08125	NHFMJM_08125	protein_coding	0	0	0	1	1	0	0	0	0	0	0
pspE	NHFMJM_00135	NHFMJM_00135	protein_coding	0	0	0	1	0	0	0	0	0	0	1
pspE	NHFMJM_05775	NHFMJM_05775	protein_coding	0	0	0	1	0	0	0	0	0	0	1
pspE	NHFMJM_17300	NHFMJM_17300	protein_coding	0	0	0	1	1	0	0	0	0	0	0
pssA	NHFMJM_03510	NHFMJM_03510	protein_coding	0	0	0	1	1	0	0	0	0	0	0
pta	NHFMJM_18090	NHFMJM_18090	protein_coding	0	0	0	1	0	0	0	0	0	0	1
pta	NHFMJM_19015	NHFMJM_19015	protein_coding	0	0	0	1	1	0	0	0	0	0	0
ptsH	NHFMJM_12870	NHFMJM_12870	protein_coding	0	0	0	1	0	0	0	0	0	0	1
ptsP	NHFMJM_12875	NHFMJM_12875	protein_coding	0	0	0	1	0	0	0	0	0	0	1
pucE	NHFMJM_05755	NHFMJM_05755	protein_coding	0	0	0	1	1	0	0	0	0	0	0
pucG	NHFMJM_14610	NHFMJM_14610	protein_coding	0	0	0	1	0	0	0	0	0	0	1
pulD	NHFMJM_08830	NHFMJM_08830	protein_coding	0	0	0	1	0	0	0	0	0	0	1
pulK	NHFMJM_08810	NHFMJM_08810	protein_coding	0	0	0	1	1	0	0	0	0	0	0
pulL	NHFMJM_08815	NHFMJM_08815	protein_coding	0	0	0	1	1	0	0	0	0	0	0
purH	NHFMJM_16525	NHFMJM_16525	protein_coding	0	0	0	1	1	0	0	0	0	0	0
purK	NHFMJM_09945	NHFMJM_09945	protein_coding	0	0	0	1	1	0	0	0	0	0	0
purU	NHFMJM_14730	NHFMJM_14730	protein_coding	0	0	1	0	0	0	1	0	0	0	0
putA	NHFMJM_22075	NHFMJM_22075	protein_coding	0	0	0	2	1	0	0	0	0	0	1
pvdQ	NHFMJM_02680	NHFMJM_02680	protein_coding	0	0	0	1	1	0	0	0	0	0	0
pxpA	NHFMJM_09280	NHFMJM_09280	protein_coding	0	0	0	1	1	0	0	0	0	0	0
pxpB	NHFMJM_09275	NHFMJM_09275	protein_coding	0	0	0	1	1	0	0	0	0	0	0
pyrF	NHFMJM_10870	NHFMJM_10870	protein_coding	0	0	0	1	1	0	0	0	0	0	0
qdoI	NHFMJM_24005	NHFMJM_24005	protein_coding	0	0	0	1	0	0	0	0	0	0	1
qdoI	NHFMJM_24045	NHFMJM_24045	protein_coding	0	0	0	1	1	0	0	0	0	0	0
qor	NHFMJM_10405	NHFMJM_10405	protein_coding	0	0	0	1	1	0	0	0	0	0	0
qor	NHFMJM_15860	NHFMJM_15860	protein_coding	0	0	0	2	1	0	0	0	0	0	1
qor	NHFMJM_21045	NHFMJM_21045	protein_coding	0	0	0	1	0	0	0	0	0	0	1
qor	NHFMJM_23415	NHFMJM_23415	protein_coding	0	0	0	1	1	0	0	0	0	0	0
queA	NHFMJM_14335	NHFMJM_14335	protein_coding	0	0	0	2	1	0	0	0	0	0	1
queD	NHFMJM_17415	NHFMJM_17415	protein_coding	0	0	0	1	1	0	0	0	0	0	0
queE	NHFMJM_17420	NHFMJM_17420	protein_coding	0	0	0	1	1	0	0	0	0	0	0
rIO1	NHFMJM_14160	NHFMJM_14160	protein_coding	0	0	0	1	1	0	0	0	0	0	0
radA	NHFMJM_11620	NHFMJM_11620	protein_coding	0	0	0	1	0	0	0	0	0	0	1
rbfA	NHFMJM_02440	NHFMJM_02440	protein_coding	0	0	0	1	0	0	0	0	0	0	1
rdgC	NHFMJM_11185	NHFMJM_11185	protein_coding	0	0	0	1	0	0	0	0	0	0	1
rdgC	NHFMJM_17685	NHFMJM_17685	protein_coding	0	0	0	1	1	0	0	0	0	0	0
rdgC	NHFMJM_22390	NHFMJM_22390	protein_coding	0	0	0	2	1	0	0	0	0	0	1
recG	NHFMJM_14345	NHFMJM_14345	protein_coding	0	0	0	2	1	0	0	0	0	0	1
resB	NHFMJM_08655	NHFMJM_08655	protein_coding	1	0	0	0	0	0	0	0	1	0	0
rhaT	NHFMJM_07240	NHFMJM_07240	protein_coding	0	0	0	1	0	0	0	0	0	0	1
rhaT	NHFMJM_07310	NHFMJM_07310	protein_coding	0	0	0	2	1	0	0	0	0	0	1
rhaT	NHFMJM_10875	NHFMJM_10875	protein_coding	0	0	0	1	0	0	0	0	0	0	1
rhaT	NHFMJM_14325	NHFMJM_14325	protein_coding	0	0	0	1	0	0	0	0	0	0	1
rhaT	NHFMJM_17320	NHFMJM_17320	protein_coding	0	0	0	1	0	0	0	0	0	0	1
rhaT	NHFMJM_19710	NHFMJM_19710	protein_coding	0	0	0	2	2	0	0	0	0	0	0
rho	NHFMJM_21630	NHFMJM_21630	protein_coding	0	0	0	1	0	0	0	0	0	0	1
rhtB	NHFMJM_13965	NHFMJM_13965	protein_coding	0	0	0	1	0	0	0	0	0	0	1
ribD	NHFMJM_06715	NHFMJM_06715	protein_coding	0	0	0	1	0	0	0	0	0	0	1
ridA	NHFMJM_15000	NHFMJM_15000	protein_coding	0	0	0	1	1	0	0	0	0	0	0
rimI	NHFMJM_05250	NHFMJM_05250	protein_coding	0	0	0	1	0	0	0	0	0	0	1
rimI	NHFMJM_05285	NHFMJM_05285	protein_coding	0	0	0	2	0	0	0	0	0	0	2
rimI	NHFMJM_09975	NHFMJM_09975	protein_coding	0	0	0	2	1	0	0	0	0	0	1
rimI	NHFMJM_12840	NHFMJM_12840	protein_coding	0	0	0	2	1	0	0	0	0	0	1
rimL	NHFMJM_05255	NHFMJM_05255	protein_coding	0	0	0	2	1	0	0	0	0	0	1
rimL	NHFMJM_16810	NHFMJM_16810	protein_coding	0	0	0	1	1	0	0	0	0	0	0
rimP	NHFMJM_02455	NHFMJM_02455	protein_coding	0	0	0	2	1	0	0	0	0	0	1
rlmL	NHFMJM_13890	NHFMJM_13890	protein_coding	0	0	1	0	0	0	1	0	0	0	0
rluA	NHFMJM_21065	NHFMJM_21065	protein_coding	0	0	0	1	0	0	0	0	0	0	1
rnhA	NHFMJM_08110	NHFMJM_08110	protein_coding	0	0	0	2	1	0	0	0	0	0	1
rnr	NHFMJM_21370	NHFMJM_21370	protein_coding	0	0	0	1	0	0	0	0	0	0	1
rocF	NHFMJM_15770	NHFMJM_15770	protein_coding	0	0	0	1	1	0	0	0	0	0	0
roxA	NHFMJM_06165	NHFMJM_06165	protein_coding	0	0	1	0	0	0	1	0	0	0	0
rplB	NHFMJM_12590	NHFMJM_12590	protein_coding	0	0	0	2	1	0	0	0	0	0	1
rplC	NHFMJM_12575	NHFMJM_12575	protein_coding	0	0	0	1	0	0	0	0	0	0	1
rplD	NHFMJM_12580	NHFMJM_12580	protein_coding	0	0	0	1	0	0	0	0	0	0	1
rplP	NHFMJM_12610	NHFMJM_12610	protein_coding	0	0	0	1	1	0	0	0	0	0	0
rplQ	NHFMJM_14480	NHFMJM_14480	protein_coding	0	0	0	1	1	0	0	0	0	0	0
rplV	NHFMJM_12600	NHFMJM_12600	protein_coding	0	0	0	1	1	0	0	0	0	0	0
rplW	NHFMJM_12585	NHFMJM_12585	protein_coding	0	0	0	1	0	0	0	0	0	0	1
rpmB	NHFMJM_07555	NHFMJM_07555	protein_coding	0	0	0	1	0	0	0	0	0	0	1
rpmC	NHFMJM_12615	NHFMJM_12615	protein_coding	0	0	0	1	1	0	0	0	0	0	0
rpmF	NHFMJM_07110	NHFMJM_07110	protein_coding	0	0	0	1	1	0	0	0	0	0	0
rpmG	NHFMJM_07560	NHFMJM_07560	protein_coding	0	0	0	1	0	0	0	0	0	0	1
rpmH	NHFMJM_11095	NHFMJM_11095	protein_coding	0	0	0	1	0	0	0	0	0	0	1
rpoA	NHFMJM_14475	NHFMJM_14475	protein_coding	0	0	0	1	1	0	0	0	0	0	0
rpoC	NHFMJM_13070	NHFMJM_13070	protein_coding	0	0	0	1	1	0	0	0	0	0	0
rpoE	NHFMJM_01865	NHFMJM_01865	protein_coding	0	0	0	1	0	0	0	0	0	0	1
rpoE	NHFMJM_06560	NHFMJM_06560	protein_coding	0	0	0	1	0	0	0	0	0	0	1
rpoE	NHFMJM_07070	NHFMJM_07070	protein_coding	0	0	0	1	0	0	0	0	0	0	1
rpoE	NHFMJM_10510	NHFMJM_10510	protein_coding	0	0	0	1	1	0	0	0	0	0	0
rpoE	NHFMJM_19275	NHFMJM_19275	protein_coding	0	0	0	3	2	0	0	0	0	0	1
rpoH	NHFMJM_16970	NHFMJM_16970	protein_coding	0	0	0	2	2	0	0	0	0	0	0
rpoN	NHFMJM_13870	NHFMJM_13870	protein_coding	0	0	0	1	1	0	0	0	0	0	0
rpsC	NHFMJM_12605	NHFMJM_12605	protein_coding	0	0	0	1	1	0	0	0	0	0	0
rpsD	NHFMJM_14470	NHFMJM_14470	protein_coding	0	0	0	1	1	0	0	0	0	0	0
rpsG	NHFMJM_12555	NHFMJM_12555	protein_coding	0	0	0	1	1	0	0	0	0	0	0
rpsJ	NHFMJM_12570	NHFMJM_12570	protein_coding	0	0	0	1	0	0	0	0	0	0	1
rpsL	NHFMJM_12550	NHFMJM_12550	protein_coding	0	0	0	1	1	0	0	0	0	0	0
rpsO	NHFMJM_06675	NHFMJM_06675	protein_coding	0	0	0	2	2	0	0	0	0	0	0
rpsQ	NHFMJM_12620	NHFMJM_12620	protein_coding	0	0	0	1	1	0	0	0	0	0	0
rpsS	NHFMJM_12595	NHFMJM_12595	protein_coding	0	0	0	2	1	0	0	0	0	0	1
rseA	NHFMJM_07065	NHFMJM_07065	protein_coding	0	0	0	1	0	0	0	0	0	0	1
rsmB	NHFMJM_13075	NHFMJM_13075	protein_coding	0	0	0	1	1	0	0	0	0	0	0
rsmI	NHFMJM_07125	NHFMJM_07125	protein_coding	0	0	0	1	0	0	0	0	0	0	1
rssA	NHFMJM_08295	NHFMJM_08295	protein_coding	0	0	0	1	0	0	0	0	0	0	1
rsuA	NHFMJM_05870	NHFMJM_05870	protein_coding	0	0	0	1	1	0	0	0	0	0	0
rtcB	NHFMJM_25330	NHFMJM_25330	protein_coding	0	0	0	1	0	0	0	0	0	0	1
rutF	NHFMJM_05100	NHFMJM_05100	protein_coding	0	0	0	1	1	0	0	0	0	0	0
rutF	NHFMJM_10390	NHFMJM_10390	protein_coding	0	0	0	1	0	0	0	0	0	0	1
rutF	NHFMJM_11425	NHFMJM_11425	protein_coding	0	0	0	1	1	0	0	0	0	0	0
rutG	NHFMJM_11470	NHFMJM_11470	protein_coding	0	0	1	0	0	0	1	0	0	0	0
ruvB	NHFMJM_15145	NHFMJM_15145	protein_coding	0	0	0	1	1	0	0	0	0	0	0
sMI1	NHFMJM_04940	NHFMJM_04940	protein_coding	0	1	0	0	0	0	0	0	0	1	0
sMI1	NHFMJM_23775	NHFMJM_23775	protein_coding	0	0	0	2	2	0	0	0	0	0	0
sRAP	NHFMJM_27125	NHFMJM_27125	protein_coding	0	0	0	1	1	0	0	0	0	0	0
sUL1	NHFMJM_04945	NHFMJM_04945	protein_coding	0	1	0	0	0	0	0	0	0	1	0
sUL1	NHFMJM_25245	NHFMJM_25245	protein_coding	0	0	0	1	0	0	0	0	0	0	1
sapB	NHFMJM_15150	NHFMJM_15150	protein_coding	0	0	0	1	0	0	0	0	0	0	1
sbcD	NHFMJM_15845	NHFMJM_15845	protein_coding	0	0	0	1	0	0	0	0	0	0	1
sbp	NHFMJM_01470	NHFMJM_01470	protein_coding	0	0	0	2	0	0	0	0	0	0	2
sbp	NHFMJM_22025	NHFMJM_22025	protein_coding	0	0	0	2	2	0	0	0	0	0	0
scpA	NHFMJM_17425	NHFMJM_17425	protein_coding	0	0	0	1	1	0	0	0	0	0	0
sdhA	NHFMJM_05090	NHFMJM_05090	protein_coding	0	0	0	1	0	0	0	0	0	0	1
secB	NHFMJM_17310	NHFMJM_17310	protein_coding	0	0	0	1	1	0	0	0	0	0	0
selD	NHFMJM_24135	NHFMJM_24135	protein_coding	0	0	0	1	1	0	0	0	0	0	0
sodA	NHFMJM_23760	NHFMJM_23760	protein_coding	0	0	0	3	1	0	0	0	0	0	2
soxR	NHFMJM_15005	NHFMJM_15005	protein_coding	0	0	0	1	0	0	0	0	0	0	1
soxY	NHFMJM_17455	NHFMJM_17455	protein_coding	0	0	0	1	0	0	0	0	0	0	1
spoIVCA	NHFMJM_28285	NHFMJM_28285	protein_coding	0	0	0	5	4	0	0	0	0	0	1
spoT	NHFMJM_01760	NHFMJM_01760	protein_coding	0	0	0	1	1	0	0	0	0	0	0
spoVR	NHFMJM_01885	NHFMJM_01885	protein_coding	0	0	0	1	1	0	0	0	0	0	0
srmB	NHFMJM_20550	NHFMJM_20550	protein_coding	0	0	0	1	1	0	0	0	0	0	0
srp102	NHFMJM_13315	NHFMJM_13315	protein_coding	0	0	0	1	1	0	0	0	0	0	0
sseA	NHFMJM_05760	NHFMJM_05760	protein_coding	0	0	0	1	1	0	0	0	0	0	0
ssnA	NHFMJM_16625	NHFMJM_16625	protein_coding	0	0	0	1	1	0	0	0	0	0	0
ssuD	NHFMJM_14510	NHFMJM_14510	protein_coding	0	0	0	1	1	0	0	0	0	0	0
ssuD	NHFMJM_22045	NHFMJM_22045	protein_coding	0	0	0	3	1	0	0	0	0	0	2
ssuE	NHFMJM_22030	NHFMJM_22030	protein_coding	0	0	1	1	1	0	1	0	0	0	0
strB	NHFMJM_05295	NHFMJM_05295	protein_coding	0	0	0	2	0	0	0	0	0	0	2
sulP	NHFMJM_17340	NHFMJM_17340	protein_coding	0	0	0	1	1	0	0	0	0	0	0
sunT	NHFMJM_22290	NHFMJM_22290	protein_coding	0	0	0	1	0	0	0	0	0	0	1
surE	NHFMJM_21050	NHFMJM_21050	protein_coding	0	0	0	1	1	0	0	0	0	0	0
tadB	NHFMJM_14210	NHFMJM_14210	protein_coding	0	0	0	1	1	0	0	0	0	0	0
tadC	NHFMJM_14215	NHFMJM_14215	protein_coding	0	0	0	1	1	0	0	0	0	0	0
tag	NHFMJM_16545	NHFMJM_16545	protein_coding	0	0	0	1	1	0	0	0	0	0	0
tam	NHFMJM_10370	NHFMJM_10370	protein_coding	0	0	0	1	0	0	0	0	0	0	1
